Track Name,Artist,Streams
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1444034
Bad Liar,Selena Gomez,1427634
Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1406963
Why,Sabrina Carpenter,1403765
Boss,Lil Pump,1399924
Orlando,XXXTENTACION,1394850
One Dance,Drake,1381232
In Case You Didn't Know,Brett Young,1378219
If I'm Lucky,Jason Derulo,1374389
When It Rains It Pours,Luke Combs,1369589
Patty Cake,Kodak Black,1362635
RAF,A$AP Mob,1362398
Neighbors,J. Cole,1362342
Bad At Love,Halsey,1356456
You Was Right,Lil Uzi Vert,1344010
Marry Me,Thomas Rhett,1332374
Super Far,LANY,1328460
Reggaetón Lento (Remix),CNCO,1328137
Gyalchester,Drake,1322687
Rolex,Ayo & Teo,1321099
Escápate Conmigo,Wisin,1305737
"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,1301161
Don't,Bryson Tiller,1289571
Sixteen,Thomas Rhett,1288057
Dead Inside (Interlude),XXXTENTACION,1284703
Get Low (with Liam Payne),Zedd,1280315
Idfc,blackbear,1277701
From The D To The A (feat. Lil Yachty),Tee Grizzley,1273491
No Such Thing as a Broken Heart,Old Dominion,1271788
I Feel It Coming,The Weeknd,1262462
Falls (feat. Sasha Sloan),ODESZA,1250287
Flex Like Ouu,Lil Pump,1248933
D Rose,Lil Pump,1245151
Do I Make You Wanna,Billy Currington,1244714
Numb,21 Savage,1244543
The Night We Met,Lord Huron,1234825
Met Gala (feat. Offset),Gucci Mane,1226102
Love So Soft,Kelly Clarkson,1225648
Crew REMIX,GoldLink,1225239
Love Scars,Trippie Redd,1224814
For Real,Lil Uzi Vert,1223847
Exchange,Bryson Tiller,1223737
Malibu,Miley Cyrus,1223477
Perfect,Ed Sheeran,1216809
Low Life,Future,1214796
Run Me Dry,Bryson Tiller,1213311
Me Rehúso,Danny Ocean,1211723
Some Way,NAV,1211671
"break up with your girlfriend, i'm bored",Ariana Grande,22675728
7 rings,Ariana Grande,22236010
NASA,Ariana Grande,14921998
needy,Ariana Grande,14600217
bad idea,Ariana Grande,13171879
bloodline,Ariana Grande,12807206
"thank u, next",Ariana Grande,12568430
fake smile,Ariana Grande,11949104
ghostin,Ariana Grande,11610066
Wow.,Post Malone,11514041
MIDDLE CHILD,J. Cole,11456611
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,10787469
imagine,Ariana Grande,10452617
in my head,Ariana Grande,10230284
bury a friend,Billie Eilish,9261316
make up,Ariana Grande,9185453
Going Bad (feat. Drake),Meek Mill,9182213
a lot,21 Savage,9097281
Thotiana,Blueface,8180292
Talk,Khalid,7917374
Look Back At It,A Boogie Wit da Hoodie,7131203
SICKO MODE,Travis Scott,7081816
Drip Too Hard (Lil Baby & Gunna),Lil Baby,6994967
Without Me,Halsey,6970809
Happier,Marshmello,6289452
ZEZE (feat. Travis Scott & Offset),Kodak Black,5769954
Mo Bamba,Sheck Wes,5719273
Dancing With A Stranger (with Normani),Sam Smith,5430045
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,4873513
Wake Up in the Sky,Gucci Mane,4829784
Leave Me Alone,Flipp Dinero,4791510
i'm so tired...,Lauv,4785255
Who Do You Love,The Chainsmokers,4651000
Saturday Nights,Khalid,4583673
Lucid Dreams,Juice WRLD,4539607
Nights Like This (feat. Ty Dolla $ign),Kehlani,4455265
Keanu Reeves,Logic,4424031
SAD!,XXXTENTACION,4418172
Better Now,Post Malone,4383632
Money,Cardi B,4377473
Pure Water (with Migos),Mustard,4362426
Eastside (with Halsey & Khalid),benny blanco,4283857
Armed And Dangerous,Juice WRLD,4260759
Better,Khalid,4196407
Splashin,Rich The Kid,4118688
when the party's over,Billie Eilish,4033192
Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,4006992
Space Cadet (feat. Gunna),Metro Boomin,3900180
High Hopes,Panic! At The Disco,3876678
Shallow,Lady Gaga,3855693
Moonlight,XXXTENTACION,3696121
lovely,Billie Eilish,3605144
Let Me Down Slowly,Alec Benjamin,3456068
MIA (feat. Drake),Bad Bunny,3368639
rockstar (feat. 21 Savage),Post Malone,3258090
Taste (feat. Offset),Tyga,3223559
Murder On My Mind,YNW Melly,3217761
Pure Cocaine,Lil Baby,3217687
Jocelyn Flores,XXXTENTACION,3197934
Nonstop,Drake,3076144
no tears left to cry,Ariana Grande,3046637
Envy Me,Calboy,2977987
I Like It,Cardi B,2951294
idontwannabeyouanymore,Billie Eilish,2943098
Calling My Spirit,Kodak Black,2931352
Sweet but Psycho,Ava Max,2910043
Noticed,Lil Mosey,2881034
Best Part (feat. Daniel Caesar),H.E.R.,2879439
First Off (feat. Travis Scott),Future,2865398
breathin,Ariana Grande,2814923
YOSEMITE,Travis Scott,2810968
Nuketown (feat. Juice WRLD),Ski Mask The Slump God,2810848
Crushed Up,Future,2793493
I Fall Apart,Post Malone,2791411
Yes Indeed,Lil Baby,2752447
Psycho (feat. Ty Dolla $ign),Post Malone,2743427
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2707613
Fuck Love (feat. Trippie Redd),XXXTENTACION,2672418
God's Plan,Drake,2658007
Beautiful (feat. Camila Cabello),Bazzi,2649992
No Stylist,French Montana,2640108
Youngblood,5 Seconds of Summer,2619986
10 Freaky Girls (with 21 Savage),Metro Boomin,2615344
Be Alright,Dean Lewis,2608889
Roses (with Juice WRLD feat. Brendon Urie),benny blanco,2577714
Look Alive (feat. Drake),BlocBoy JB,2525775
Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2519917
whoa (mind in awe),XXXTENTACION,2511890
All Girls Are The Same,Juice WRLD,2479721
Faucet Failure,Ski Mask The Slump God,2462585
Fine China,Future,2459801
Secreto,Anuel Aa,2442974
God is a woman,Ariana Grande,2425031
monster,21 Savage,2410999
Bleed It,Blueface,2403424
BAD!,XXXTENTACION,2399654
KIKA (feat. Tory Lanez),6ix9ine,2399182
changes,XXXTENTACION,2398507
Mixed Personalities (feat. Kanye West),YNW Melly,2378686
"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,2376653
Ric Flair Drip (& Metro Boomin),Offset,2364753
bellyache,Billie Eilish,2359289
ocean eyes,Billie Eilish,2346260
One Call,Gunna,2280854
Bohemian Rhapsody - Remastered 2011,Queen,2277093
"FEFE (feat. Nicki Minaj, Murda Beatz)",6ix9ine,2274016
Girls Like You (feat. Cardi B),Maroon 5,2271232
"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",Dua Lipa,2266851
I Like Me Better,Lauv,2264172
Hope,The Chainsmokers,2233256
Congratulations,Post Malone,2228119
Don't Call Me Up,Mabel,2226502
This Feeling,The Chainsmokers,2224082
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2194008
Lost in the Fire,Gesaffelstein,2168801
XO TOUR Llif3,Lil Uzi Vert,2159893
Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2132156
Lean Wit Me,Juice WRLD,2125024
I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep,2087480
In My Feelings,Drake,2079988
Sauce!,XXXTENTACION,2065465
Tequila,Dan + Shay,2053358
Mine,Bazzi,2044143
Project Dreams,Marshmello,2034567
Topanga,Trippie Redd,2032931
goosebumps,Travis Scott,2031964
Falling Down - Bonus Track,Lil Peep,2031691
Love Lies (with Normani),Khalid,2028272
Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,2022753
Everybody Dies In Their Nightmares,XXXTENTACION,2018466
1400 / 999 Freestyle,Trippie Redd,2006645
Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,1978690
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,1975723
Speechless,Dan + Shay,1971769
Nice For What,Drake,1965180
Trip,Ella Mai,1957800
Bones (feat. OneRepublic),Galantis,1956579
Young Dumb & Broke,Khalid,1954121
TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,1938624
Lost In Japan,Shawn Mendes,1913625
Beautiful Crazy,Luke Combs,1904379
HUMBLE.,Kendrick Lamar,1904352
SLOW DANCING IN THE DARK,Joji,1895601
Everyday,Logic,1875527
Lie To Me (feat. Julia Michaels),5 Seconds of Summer,1855774
Location,Khalid,1853890
Con Calma,Daddy Yankee,1850333
Kamikaze,Lil Mosey,1841955
The Middle,Zedd,1838702
Silence,Marshmello,1831159
Walk,Comethazine,1829701
Ruin My Life,Zara Larsson,1828710
Twerk (feat. Cardi B),City Girls,1822374
Calma - Remix,Pedro Capó,1813573
No Role Modelz,J. Cole,1813348
Candy Paint,Post Malone,1802160
STARGAZING,Travis Scott,1797073
What A Time (feat. Niall Horan),Julia Michaels,1745414
Lucky You (feat. Joyner Lucas),Eminem,1738775
Say You Won't Let Go,James Arthur,1723544
can't leave without it,21 Savage,1714962
Plug Walk,Rich The Kid,1705784
my boy,Billie Eilish,1689077
Look At Me!,XXXTENTACION,1683499
Giant (with Rag'n'Bone Man),Calvin Harris,1682531
New Patek,Lil Uzi Vert,1681162
All The Stars (with SZA),Kendrick Lamar,1671371
comethru,Jeremy Zucker,1666467
you should see me in a crown,Billie Eilish,1656271
Lust,Lil Skies,1655843
I Love It (& Lil Pump),Kanye West,1655305
Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,1653611
Natural,Imagine Dragons,1649238
I'm a Mess,Bebe Rexha,1646697
Hide (feat. Seezyn),Juice WRLD,1641756
Alone,Marshmello,1641316
all my friends,21 Savage,1631797
So Close,NOTD,1630580
Bank Account,21 Savage,1611967
Baila Baila Baila,Ozuna,1607060
Wasted (feat. Lil Uzi Vert),Juice WRLD,1606719
Hope,XXXTENTACION,1603410
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1602134
Perfect,Ed Sheeran,1599239
OTW,Khalid,1598313
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1592899
Pretty Little Fears (feat. J. Cole),6LACK,1590624
Thunder,Imagine Dragons,1590324
Butterfly Doors,Lil Pump,1588752
Don't Stop Me Now - Remastered,Queen,1579064
Undecided,Chris Brown,1574622
Nowadays (feat. Landon Cube),Lil Skies,1570104
REEL IT IN,Aminé,1568276
Let You Down,NF,1567855
Solo de Mi,Bad Bunny,1530300
BUTTERFLY EFFECT,Travis Scott,1526517
Don't Come Out The House (with 21 Savage),Metro Boomin,1517292
Close Friends (Lil Baby & Gunna),Lil Baby,1513632
Call Out My Name,The Weeknd,1513214
Bodak Yellow,Cardi B,1507204
Mona Lisa (feat. Kendrick Lamar),Lil Wayne,18380033
Don't Cry (feat. XXXTENTACION),Lil Wayne,15034709
Let It Fly (feat. Travis Scott),Lil Wayne,12169902
Uproar,Lil Wayne,11785152
Dedicate,Lil Wayne,11091357
Can't Be Broken,Lil Wayne,10012063
SICKO MODE,Travis Scott,9750390
I Love It (& Lil Pump),Kanye West,9556689
What About Me (feat. Sosamann),Lil Wayne,9466032
Falling Down - Bonus Track,Lil Peep,9096422
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,8169588
Lucid Dreams,Juice WRLD,8120777
Mo Bamba,Sheck Wes,7930224
Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne,7834667
Happier,Marshmello,7644187
FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,7195265
Famous (feat. Reginae Carter),Lil Wayne,7050568
Drip Too Hard,Lil Baby,6816166
Dope Niggaz (feat. Snoop Dogg),Lil Wayne,6703687
SAD!,XXXTENTACION,6569650
Open Letter,Lil Wayne,6513340
Moonlight,XXXTENTACION,6498467
New Patek,Lil Uzi Vert,6490856
Nonstop,Drake,6318931
Lucky You (feat. Joyner Lucas),Eminem,6034186
Problems,Lil Wayne,5780114
Wake Up in the Sky,Gucci Mane,5740572
Better,Khalid,5674156
In My Feelings,Drake,5581170
Hittas,Lil Wayne,5509382
Noticed,Lil Mosey,5336049
Better Now,Post Malone,5326940
Eastside (with Halsey & Khalid),benny blanco,5211762
Open Safe,Lil Wayne,5208508
Took His Time,Lil Wayne,5039928
Yes Indeed,Lil Baby,5029464
Taste (feat. Offset),Tyga,4975869
Let It All Work Out,Lil Wayne,4727435
Jocelyn Flores,XXXTENTACION,4559655
Mess,Lil Wayne,4457277
Killshot,Eminem,4449598
I Like It,Cardi B,4424227
"If I'm Lyin, I'm Flyin",Kodak Black,4347978
I Love You Dwayne,Lil Wayne,4296709
Used 2,Lil Wayne,4296113
Demon,Lil Wayne,4212269
This Feeling (feat. Kelsea Ballerini),The Chainsmokers,4177634
Start This Shit Off Right (feat. Ashanti & Mack Maine),Lil Wayne,4063404
"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,4021545
Fuck Love (feat. Trippie Redd),XXXTENTACION,4004306
Leave Me Alone,Flipp Dinero,3903995
STARGAZING,Travis Scott,3895199
Perfect Strangers,Lil Wayne,3820039
All Girls Are The Same,Juice WRLD,3803951
Natural,Imagine Dragons,3770339
No Stylist,French Montana,3766173
Lean Wit Me,Juice WRLD,3730247
changes,XXXTENTACION,3728320
Dope New Gospel (feat. Nivea),Lil Wayne,3658551
breathin,Ariana Grande,3572810
Youngblood,5 Seconds of Summer,3514921
Psycho (feat. Ty Dolla $ign),Post Malone,3500165
Sin (feat. Jaden Smith),Young Thug,3467856
God's Plan,Drake,3417954
SLOW DANCING IN THE DARK,Joji,3387336
Wasted (feat. Lil Uzi Vert),Juice WRLD,3336569
YOSEMITE,Travis Scott,3310831
No Brainer,DJ Khaled,3301084
rockstar (feat. 21 Savage),Post Malone,3296522
God is a woman,Ariana Grande,3294659
Electricity (with Dua Lipa),Silk City,3287172
Girls Like You (feat. Cardi B),Maroon 5,3212044
Beautiful (feat. Camila Cabello),Bazzi,3194692
Drew Barrymore,Bryce Vine,3158301
Trip,Ella Mai,3146692
REEL IT IN,Aminé,3119899
Promises (with Sam Smith),Calvin Harris,3081232
Nice For What,Drake,3033128
ICONIC (ft. Jaden Smith),Logic,3019088
Self Care,Mac Miller,2969853
I Fall Apart,Post Malone,2958758
Look Alive (feat. Drake),BlocBoy JB,2951205
Shallow,Lady Gaga,2919892
"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,2902833
Everybody Dies In Their Nightmares,XXXTENTACION,2898032
100 Miles and Running (ft. Wale & John Lindahl),Logic,2889617
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,2840140
Be Alright,Dean Lewis,2819500
High (feat. Elton John),Young Thug,2770480
The Ringer,Eminem,2748261
no tears left to cry,Ariana Grande,2736192
Love Lies (with Normani),Khalid,2727261
lovely (with Khalid),Billie Eilish,2689802
Everybody Dies,Logic,2667322
Taking A Walk,Trippie Redd,2604265
YSIV,Logic,2587890
The Return,Logic,2571496
Thunderclouds,Sia,2566185
Hope,XXXTENTACION,2514704
Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,2497659
Ric Flair Drip (& Metro Boomin),Offset,2479437
XO TOUR Llif3,Lil Uzi Vert,2476091
Te Boté - Remix,Nio Garcia,2459197
WORKIN ME,Quavo,2447835
High Hopes,Panic! At The Disco,2404213
Look At Me!,XXXTENTACION,2394760
The Glorious Five,Logic,2390649
the remedy for a broken heart (why am I so in love),XXXTENTACION,2381186
OTW,Khalid,2356849
Ordinary Day (ft. Hailee Steinfeld),Logic,2347788
BEBE,6ix9ine,2300869
Lust,Lil Skies,2286227
I Like Me Better,Lauv,2278525
Plug Walk,Rich The Kid,2278112
Jackie Chan,Tiësto,2235005
Magic In The Hamptons (feat. Lil Yachty),Social House,2215966
One Day (ft. Ryan Tedder),Logic,2211731
REMEDY,Alesso,2180109
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2163772
RAP DEVIL,Machine Gun Kelly,2112453
Mob Ties,Drake,2095754
Congratulations,Post Malone,2057319
Legends,Juice WRLD,2057084
Mine,Bazzi,2038737
Fall,Eminem,2028547
Not Alike (feat. Royce Da 5'9),Eminem,2022416
Young Dumb & Broke,Khalid,2003822
I'm Upset,Drake,2003070
Vaina Loca,Ozuna,2002642
HUMBLE.,Kendrick Lamar,2001842
Boo'd Up,Ella Mai,1991706
Ball For Me (feat. Nicki Minaj),Post Malone,1980465
JAPAN,Famous Dex,1969254
Nowadays (feat. Landon Cube),Lil Skies,1968458
Candy Paint,Post Malone,1955170
Fr Fr (feat. Lil Skies),Wiz Khalifa,1939454
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1924474
Thank You (ft. Lucy Rose & The RattPack),Logic,1922625
goosebumps,Travis Scott,1889593
The Middle,Zedd,1885837
Lost In Japan - Remix,Shawn Mendes,1881566
You Say,Lauren Daigle,1880507
Roll In Peace (feat. XXXTENTACION),Kodak Black,1877983
Simple,Florida Georgia Line,1869635
Walk It Talk It,Migos,1864956
Shake It Up,Trippie Redd,1864388
BUTTERFLY EFFECT,Travis Scott,1848375
Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug,1829574
Call Out My Name,The Weeknd,1811566
Ned Flanders (feat. A$AP Ferg),MadeinTYO,1791831
Street Dreams II,Logic,1790105
Nephew (feat. Lil Pump),Smokepurpp,1790038
Red Roses (feat. Landon Cube),Lil Skies,1786843
Bounce Out With That,YBN Nahmir,1781537
All Mine,Kanye West,1781298
Location,Khalid,1771240
PICK IT UP (feat. A$AP Rocky),Famous Dex,1768918
I'm a Mess,Bebe Rexha,1762928
Greatest,Eminem,1758952
There's No Way (feat. Julia Michaels),Lauv,1758218
Murder On My Mind,YNW Melly,1758146
Venom - Music From The Motion Picture,Eminem,1752963
Body (feat. brando),Loud Luxury,1743528
Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,1742345
Thunder,Imagine Dragons,1738156
SWISH,Tyga,1733561
Tequila,Dan + Shay,1722301
In My Mind,Dynoro,1717251
Believer,Imagine Dragons,1683683
"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",Logic,1679341
Heaven,Kane Brown,1679317
Speechless,Dan + Shay,1676579
Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,1663232
Narcos,Migos,1663187
Beautiful Crazy,Luke Combs,1660380
Shoota (feat. Lil Uzi Vert),Playboi Carti,1654848
Life Goes On,Lil Baby,1651737
idontwannabeyouanymore,Billie Eilish,1646793
Stir Fry,Migos,1639930
1-800-273-8255,Logic,1639191
No Rest,Lil Skies,1634971
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,1634969
Neighbor (feat. Travis Scott),Juicy J,1610475
Let You Down,NF,1610271
All The Stars (with SZA),Kendrick Lamar,1596453
Bank Account,21 Savage,1589668
Betrayed,Lil Xan,1582249
Havana (feat. Young Thug),Camila Cabello,1579292
Perfect,Ed Sheeran,1578104
The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1569998
Kamikaze,Eminem,1569638
Best Part (feat. Daniel Caesar),H.E.R.,1568068
Codeine Dreaming (feat. Lil Wayne),Kodak Black,1563488
NUMB,XXXTENTACION,1560916
Silence,Marshmello,1545745
Black & White,Juice WRLD,1541311
Plain Jane,A$AP Ferg,1533774
Africa,Toto,1528832
8 Letters,Why Don't We,1524199
Legacy,Logic,1517957
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9324215
MIDDLE CHILD,J. Cole,9136781
Old Town Road,Lil Nas X,9051438
7 rings,Ariana Grande,8440177
Murder On My Mind,YNW Melly,8080564
Wow.,Post Malone,7858458
Sucker,Jonas Brothers,7496195
Going Bad (feat. Drake),Meek Mill,7184306
Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,7040451
"break up with your girlfriend, i'm bored",Ariana Grande,6628999
Robbery,Juice WRLD,6478333
Mixed Personalities (feat. Kanye West),YNW Melly,5882538
Pure Water (with Migos),Mustard,5549306
a lot,21 Savage,5429219
Drip Too Hard (Lil Baby & Gunna),Lil Baby,5181458
Here With Me,Marshmello,5045884
Thotiana,Blueface,4939321
Talk,Khalid,4849036
SICKO MODE,Travis Scott,4779646
"thank u, next",Ariana Grande,4766090
Look Back At It,A Boogie Wit da Hoodie,4484867
Without Me,Halsey,4449440
wish you were gay,Billie Eilish,4439937
My Bad,Khalid,4377414
Happier,Marshmello,4363574
bury a friend,Billie Eilish,4298153
Splashin,Rich The Kid,4253291
Confessions of a Dangerous Mind,Logic,4162608
Faucet Failure,Ski Mask The Slump God,4157364
Please Me,Cardi B,4141203
Fast,Juice WRLD,4119167
ZEZE (feat. Travis Scott & Offset),Kodak Black,4111459
Dancing With A Stranger (with Normani),Sam Smith,4103815
Lucid Dreams,Juice WRLD,3989390
"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,3965246
Shallow,Lady Gaga,3963298
Envy Me,Calboy,3946759
Better,Khalid,3924507
i,Lil Skies,3891461
Mo Bamba,Sheck Wes,3796456
i'm so tired...,Lauv,3725802
Price On My Head (feat. The Weeknd),NAV,3705590
Eastside (with Halsey & Khalid),benny blanco,3696309
Better Now,Post Malone,3666152
Con Calma,Daddy Yankee,3527694
SAD!,XXXTENTACION,3502344
Wake Up in the Sky,Gucci Mane,3495081
Money,Cardi B,3389912
lovely,Billie Eilish,3269620
Saturday Nights,Khalid,3220269
Leave Me Alone,Flipp Dinero,3135649
Hear Me Calling,Juice WRLD,3132620
when the party's over,Billie Eilish,3130628
Moonlight,XXXTENTACION,3101768
Armed And Dangerous,Juice WRLD,3064448
Make Believe,Juice WRLD,2952506
Pure Cocaine,Lil Baby,2940140
Let Me Down Slowly,Alec Benjamin,2915244
High Hopes,Panic! At The Disco,2898696
The Bones,Maren Morris,2880528
Red Room,Offset,2841225
R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,2840620
Space Cadet (feat. Gunna),Metro Boomin,2829414
Numb Numb Juice,ScHoolboy Q,2826430
Empty,Juice WRLD,2818796
rockstar (feat. 21 Savage),Post Malone,2809635
Be Alright,Dean Lewis,2791376
Sweet but Psycho,Ava Max,2746167
Don't Call Me Up,Mabel,2700330
NASA,Ariana Grande,2676306
Nonstop,Drake,2674213
MIA (feat. Drake),Bad Bunny,2664517
Jocelyn Flores,XXXTENTACION,2664046
Fall Threw (feat. Young Thug & Gunna),Rich The Kid,2663852
Wow. - Remix,Post Malone,2659617
Bohemian Rhapsody - Remastered 2011,Queen,2642975
idontwannabeyouanymore,Billie Eilish,2632763
needy,Ariana Grande,2632630
Tap (feat. Meek Mill),NAV,2625633
Nights Like This (feat. Ty Dolla $ign),Kehlani,2621791
Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,2616002
Undrunk,FLETCHER,2601139
Taste (feat. Offset),Tyga,2536198
Calling My Spirit,Kodak Black,2520209
Beautiful Crazy,Luke Combs,2505429
I Like It,Cardi B,2498622
Psycho (feat. Ty Dolla $ign),Post Malone,2487110
Yes Indeed,Lil Baby,2463979
All Girls Are The Same,Juice WRLD,2449244
I Fall Apart,Post Malone,2436251
Noticed,Lil Mosey,2428470
Freaky,Tory Lanez,2419120
Who Do You Love,The Chainsmokers,2415192
Act Up,City Girls,2413724
Ric Flair Drip (& Metro Boomin),Offset,2403169
Youngblood,5 Seconds of Summer,2381533
Patience,Tame Impala,2378063
SLOW DANCING IN THE DARK,Joji,2368564
